,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,0.07760912925004959,0.07818334549665451,0.2726120054721832,0.2852267920970917,0.4920397400856018,0.5161834955215454,0.5346252918243408,0.5406445264816284,0.5431481003761292,0.5443636775016785,0.5622915029525757,0.5686506628990173,0.5760571956634521,0.5932762622833252,0.5945412516593933,0.602450430393219,0.6079145073890686,0.6106348037719727,0.6139193773269653,0.6340516805648804,0.6379340887069702,0.6499524116516113,0.6523748636245728,0.6541971564292908,0.6569653749465942,0.6642274260520935,0.6680611968040466,0.6767295598983765,0.6841110587120056
1,1.0,3.0,4.0,6.0,7.0,9.0,10.0,11.0,12.0,13.0,14.0,16.0,18.0,21.0,25.0,27.0,37.0,41.0,6.0,13.0,6.0,15.0,27.0,32.0,1.0,9.0,10.0,19.0,24.0
2,586.0898585319519,1681.9100716114044,2230.903792619705,3316.967593431473,3876.365015745163,4984.264253854752,5543.61897611618,6111.277383089066,6680.32150387764,7225.161760091782,7789.399687290192,8941.700808048248,10056.573590517044,11767.905752182007,14020.558661460876,15120.95023560524,20684.153479337692,22898.49107503891,31187.213282823563,35043.48006057739,58718.35138273239,63609.15756940842,70143.52036857605,72855.98813271523,83160.24680304527,87527.82386755943,88067.91426301003,92952.28554344177,123757.72374725342
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0
