,0
0,0.675180196762085
1,0.6748360395431519
2,0.6749204993247986
3,0.6718242764472961
4,0.6707608103752136
5,0.6752404570579529
6,0.6728883385658264
7,0.6660534739494324
8,0.6732224822044373
9,0.6873990893363953
10,0.6738558411598206
11,0.681243360042572
12,0.6834773421287537
13,0.6941906213760376
14,0.678076982498169
15,0.677855372428894
16,0.6499888896942139
17,0.6768820285797119
18,0.711976170539856
19,0.6771916151046753
20,0.6776997447013855
21,0.6695518493652344
22,0.6221728324890137
23,0.6485444903373718
24,0.670978844165802
25,0.6740239858627319
26,0.660844087600708
27,0.6565770506858826
28,0.6279139518737793
29,0.6934055089950562
30,0.6130697131156921
31,0.689290463924408
32,0.5945433974266052
33,0.6354283094406128
34,0.6517751216888428
35,0.6162495613098145
36,0.6913847327232361
37,0.6609545946121216
38,0.6376954913139343
39,0.6592212915420532
40,0.6941052079200745
41,0.6683741211891174
42,0.679324746131897
43,0.6073216795921326
44,0.6320703029632568
45,0.676807165145874
46,0.6396864056587219
47,0.6320285201072693
48,0.5941818356513977
49,0.6917977929115295
