,0
0,0.3319614434171291
1,0.3470892012474083
2,0.3413771663393293
3,0.33959291552503906
4,0.34128170850731077
5,0.3311568889589537
6,0.33238133035954975
7,0.3382330455240749
8,0.35223253238059227
9,0.3377303720230148
10,0.33462776477847783
11,0.34139859027096203
12,0.34168699451145673
13,0.33970051819369906
14,0.3379194886911483
15,0.3412916327516238
16,0.3338000337637606
17,0.3327803970802398
18,0.3427469834330536
19,0.3474328343712148
20,0.3407753602025055
21,0.34253692509872574
22,0.33350504558710825
23,0.3385816962946029
24,0.34326972553417795
25,0.34236511172992845
26,0.34704271306594214
27,0.34662728433807694
28,0.34419129909504026
29,0.351527044460887
30,0.34480366848763966
31,0.3431061147224335
32,0.3518447183782146
33,0.329283921597969
34,0.3542660352374826
35,0.3532459291319052
36,0.3611192278563976
37,0.3452604558851038
38,0.35241176911762784
39,0.3448455083937872
40,0.35634188439164843
41,0.36204978465324356
42,0.34207877917658713
43,0.351823864025729
44,0.34399875484052156
45,0.35417338822569167
46,0.35648622966948007
47,0.35172955478940693
48,0.3458544719432082
49,0.33093499974125906
