,0
0,0.6569653749465942
1,0.6566855907440186
2,0.6555959582328796
3,0.651577889919281
4,0.6489735245704651
5,0.6551442742347717
6,0.6542750597000122
7,0.6468830704689026
8,0.6642274260520935
9,0.6680611968040466
10,0.6521281003952026
11,0.6632599830627441
12,0.6623424887657166
13,0.6666273474693298
14,0.6575493216514587
15,0.6497515439987183
16,0.6361819505691528
17,0.6572412848472595
18,0.6767295598983765
19,0.6383274793624878
20,0.6663139462471008
21,0.6685907244682312
22,0.6040678024291992
23,0.629205048084259
24,0.664156436920166
25,0.640308141708374
26,0.6328944563865662
27,0.6242971420288086
28,0.5914578437805176
29,0.667626678943634
30,0.6170741319656372
31,0.6375069618225098
32,0.6025633215904236
33,0.5931122303009033
34,0.6228907108306885
35,0.6098538637161255
36,0.6709151268005371
37,0.6519255638122559
38,0.6127614974975586
39,0.6272367238998413
40,0.65392005443573
41,0.627091109752655
42,0.6569818258285522
43,0.6116625070571899
44,0.6275935769081116
45,0.6380496025085449
46,0.6226419806480408
47,0.625413715839386
48,0.5902637839317322
49,0.6682647466659546
