,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0.1052369698882103,0.15829743444919586,0.2864387035369873,0.401177316904068,0.4124739468097687,0.4914523959159851,0.509846031665802,0.5618799328804016,0.5688422322273254,0.621417760848999,0.6364405155181885,0.6475298404693604,0.662373423576355,0.6849186420440674,0.6903833746910095,0.6960825324058533,0.7026505470275879,0.7051143050193787,0.7071446180343628,0.7173411846160889,0.723925769329071,0.7245500683784485,0.7257314920425415,0.7276557087898254,0.7287260890007019
1,1.0,2.0,3.0,4.0,5.0,6.0,7.0,9.0,10.0,11.0,12.0,14.0,47.0,48.0,76.0,107.0,109.0,123.0,124.0,132.0,147.0,176.0,202.0,216.0,229.0
2,607.1426544189453,1181.4399545192719,1744.2403419017792,2311.5191383361816,2873.6931788921356,3432.599267244339,3995.6604795455933,5117.745379924774,5682.459186553955,6252.869569778442,6817.212656736374,7949.5883095264435,26612.419330835342,27183.4963927269,43027.79681110382,60644.90186166763,61771.62555861473,69670.38035774231,70248.36102867126,74789.91144132614,83303.11940670013,99771.20336675644,114539.54056620598,122492.75155472755,129894.19393014908
