,0
0,0.14267146587371826
1,0.16175033152103424
2,0.44041451811790466
3,0.5198793411254883
4,0.5213761925697327
5,0.5000539422035217
6,0.5595455169677734
7,0.5674943327903748
8,0.5801371932029724
9,0.5908167958259583
10,0.6035935878753662
11,0.6192663908004761
12,0.592639148235321
13,0.6334325671195984
14,0.6264872550964355
15,0.5946893692016602
16,0.6357885003089905
17,0.6401054859161377
18,0.6351085305213928
19,0.565005362033844
20,0.6256276369094849
21,0.6163434386253357
22,0.6403166055679321
23,0.6056837439537048
24,0.6516633033752441
25,0.6296828389167786
26,0.6430413126945496
27,0.6284293532371521
28,0.6363622546195984
29,0.6497266292572021
30,0.6483126878738403
31,0.6512285470962524
32,0.5744805932044983
33,0.6531397104263306
34,0.5819643139839172
35,0.6417337656021118
36,0.6089161038398743
37,0.6578943133354187
38,0.6482369303703308
39,0.6107637882232666
40,0.638332188129425
41,0.628517210483551
42,0.6604827642440796
43,0.6529778242111206
44,0.6317921876907349
45,0.6514503955841064
46,0.6605541706085205
47,0.670908510684967
48,0.6221622228622437
49,0.6031523942947388
50,0.6636359691619873
51,0.6595745086669922
52,0.6733085513114929
53,0.6610417366027832
54,0.646966814994812
55,0.6543178558349609
56,0.6395893692970276
57,0.6669517159461975
58,0.6733591556549072
59,0.633612334728241
60,0.5694422721862793
61,0.6423466205596924
62,0.6202797293663025
63,0.5864388942718506
64,0.6831310391426086
65,0.6694962978363037
66,0.622957706451416
67,0.6714924573898315
68,0.6597205996513367
69,0.6671838760375977
70,0.6573690176010132
71,0.676847517490387
72,0.6246421337127686
73,0.6721353530883789
74,0.6184631586074829
75,0.6821897625923157
76,0.6643928289413452
77,0.6799754500389099
78,0.6768110990524292
79,0.6574426293373108
80,0.6816776394844055
81,0.6669014096260071
82,0.6703014373779297
83,0.6135448813438416
84,0.6441477537155151
85,0.6733270287513733
86,0.6618858575820923
87,0.6729846000671387
88,0.6831768751144409
89,0.6420826315879822
90,0.6791526675224304
91,0.6727837324142456
92,0.6802685260772705
93,0.6322528123855591
94,0.671782910823822
95,0.6813032627105713
96,0.6743308901786804
97,0.6979832053184509
98,0.6754336953163147
99,0.6528928875923157
100,0.6855603456497192
101,0.6061830520629883
102,0.6671171188354492
103,0.6997236013412476
104,0.6985548734664917
105,0.6861383318901062
106,0.6962751746177673
107,0.7059293389320374
108,0.7029383182525635
109,0.7120583653450012
110,0.692110538482666
111,0.6994260549545288
112,0.6953131556510925
113,0.6821684241294861
114,0.7233508825302124
115,0.6906561851501465
116,0.6957542300224304
117,0.7136297225952148
118,0.6807718276977539
119,0.689850926399231
120,0.7075867652893066
121,0.7056192755699158
122,0.7250521779060364
123,0.7138195037841797
124,0.6571320295333862
125,0.7045084238052368
126,0.7198511362075806
127,0.7079045176506042
128,0.7190791368484497
129,0.7081595063209534
130,0.7088606953620911
131,0.7242962121963501
132,0.7046123743057251
133,0.7021421790122986
134,0.7119497656822205
135,0.7235824465751648
136,0.7281821370124817
137,0.714375913143158
138,0.7339982986450195
139,0.728385329246521
140,0.7133271098136902
141,0.7308335304260254
142,0.7159573435783386
143,0.7205011248588562
144,0.7269689440727234
145,0.7174716591835022
146,0.7408243417739868
147,0.7161985039710999
148,0.7352560758590698
149,0.7288097739219666
150,0.6826453804969788
151,0.7205539345741272
152,0.7046607136726379
153,0.728039026260376
154,0.7150328159332275
155,0.730776846408844
156,0.7352988719940186
157,0.706533670425415
158,0.7338660359382629
159,0.737891435623169
160,0.7275716662406921
161,0.7332286834716797
162,0.7240486741065979
163,0.7348138689994812
164,0.7319684624671936
165,0.7433573603630066
