,0
0,0.1052369698882103
1,0.15829743444919586
2,0.2864387035369873
3,0.401177316904068
4,0.4124739468097687
5,0.4914523959159851
6,0.509846031665802
7,0.4970943331718445
8,0.5618799328804016
9,0.5688422322273254
10,0.621417760848999
11,0.6364405155181885
12,0.5170949697494507
13,0.6475298404693604
14,0.6071449518203735
15,0.5731350779533386
16,0.6302930116653442
17,0.6146179437637329
18,0.5802844166755676
19,0.5060491561889648
20,0.5833996534347534
21,0.6276949048042297
22,0.6320600509643555
23,0.6019989848136902
24,0.6261577010154724
25,0.6131742000579834
26,0.613929271697998
27,0.5912860035896301
28,0.5912436842918396
29,0.5955772399902344
30,0.6103466749191284
31,0.6266328692436218
32,0.6291318535804749
33,0.6247715353965759
34,0.3813328444957733
35,0.6016562581062317
36,0.5400405526161194
37,0.6172193884849548
38,0.6339232325553894
39,0.5887949466705322
40,0.6144152879714966
41,0.643907368183136
42,0.646439790725708
43,0.6319893002510071
44,0.6352989673614502
45,0.6473388671875
46,0.662373423576355
47,0.6849186420440674
48,0.6188104152679443
49,0.6251518130302429
50,0.6334556341171265
51,0.6386229395866394
52,0.6461389064788818
53,0.6634681820869446
54,0.6399145126342773
55,0.6698464751243591
56,0.6428264379501343
57,0.6564760804176331
58,0.6616288423538208
59,0.39887723326683044
60,0.5512872338294983
61,0.6360463500022888
62,0.6108702421188354
63,0.5730441212654114
64,0.6755120754241943
65,0.6208403706550598
66,0.5762280225753784
67,0.6716259717941284
68,0.6397470235824585
69,0.6606644988059998
70,0.6267966032028198
71,0.6646530032157898
72,0.5904737114906311
73,0.6754865646362305
74,0.6249024868011475
75,0.6903833746910095
76,0.6860117316246033
77,0.6865109205245972
78,0.6607353091239929
79,0.6579467058181763
80,0.6642725467681885
81,0.6643196940422058
82,0.6432122588157654
83,0.631242036819458
84,0.6607709527015686
85,0.6574392318725586
86,0.6792936325073242
87,0.6125012040138245
88,0.661076009273529
89,0.6340622901916504
90,0.6604835391044617
91,0.6711109280586243
92,0.5077319741249084
93,0.6428841948509216
94,0.6658515930175781
95,0.6514895558357239
96,0.6414435505867004
97,0.6795191168785095
98,0.655585527420044
99,0.6458616256713867
100,0.6750383377075195
101,0.6431397795677185
102,0.65163254737854
103,0.670188307762146
104,0.6887242197990417
105,0.6756101250648499
106,0.6960825324058533
107,0.6818557977676392
108,0.7026505470275879
109,0.692893922328949
110,0.6828857660293579
111,0.6839524507522583
112,0.6776541471481323
113,0.6650330424308777
114,0.6957463026046753
115,0.6857393980026245
116,0.6820460557937622
117,0.696214497089386
118,0.663969099521637
119,0.6785129904747009
120,0.6920060515403748
121,0.6886060237884521
122,0.7051143050193787
123,0.7071446180343628
124,0.6285293102264404
125,0.690869152545929
126,0.6968582272529602
127,0.6955955624580383
128,0.6890103816986084
129,0.6868214011192322
130,0.693303644657135
131,0.7173411846160889
132,0.6866280436515808
133,0.703022301197052
134,0.6887830495834351
135,0.7004806399345398
136,0.6887062788009644
137,0.6730242967605591
138,0.7089936137199402
139,0.6941483616828918
140,0.6876326203346252
141,0.685027003288269
142,0.6873839497566223
143,0.7062756419181824
144,0.7006422877311707
145,0.6680207848548889
146,0.723925769329071
147,0.6898260712623596
148,0.7087478637695312
149,0.6988299489021301
150,0.6765514612197876
151,0.6989299058914185
152,0.6895920634269714
153,0.6991507411003113
154,0.701617956161499
155,0.702160120010376
156,0.7012781500816345
157,0.6904269456863403
158,0.7129514813423157
159,0.7147952318191528
160,0.7030391097068787
161,0.7031762003898621
162,0.695362389087677
163,0.7061721682548523
164,0.708703875541687
165,0.6961517333984375
166,0.6624353528022766
167,0.7084560394287109
168,0.721204400062561
169,0.7029579281806946
170,0.7133519053459167
171,0.7079774141311646
172,0.7134367823600769
173,0.713758647441864
174,0.7142730951309204
175,0.7245500683784485
176,0.7154573202133179
177,0.7163892388343811
178,0.7143866419792175
179,0.7107298970222473
180,0.698966920375824
181,0.7097958922386169
182,0.7139511108398438
183,0.7089464664459229
184,0.6971824765205383
185,0.7149748802185059
186,0.7230342030525208
187,0.7169215679168701
188,0.685516893863678
189,0.7095605731010437
190,0.7215327620506287
191,0.7064071893692017
192,0.7159637212753296
193,0.7139897346496582
194,0.7182644605636597
195,0.7173502445220947
196,0.6969104409217834
197,0.7111469507217407
198,0.7021679878234863
199,0.7158735990524292
200,0.7076041102409363
201,0.7257314920425415
202,0.7196556925773621
203,0.7080086469650269
204,0.7162374258041382
205,0.7140223979949951
206,0.7139120697975159
207,0.7123924493789673
208,0.7137390375137329
209,0.7196597456932068
210,0.7224867343902588
211,0.7209663391113281
212,0.7165310382843018
213,0.7090933322906494
214,0.7195528745651245
215,0.7276557087898254
216,0.7261265516281128
217,0.7217429876327515
218,0.722620964050293
219,0.7181079387664795
220,0.7246429324150085
221,0.7152230739593506
222,0.7227097749710083
223,0.7223830223083496
224,0.7182433009147644
225,0.7208700180053711
226,0.7244743704795837
227,0.7180825471878052
228,0.7287260890007019
229,0.7162465453147888
230,0.7258854508399963
231,0.7127849459648132
232,0.720360517501831
233,0.7159325480461121
234,0.726435661315918
235,0.7235107421875
236,0.7271840572357178
237,0.7225964069366455
238,0.7261781692504883
239,0.7241705656051636
240,0.7210502624511719
241,0.7220093607902527
242,0.7193303108215332
243,0.7204936146736145
244,0.7173221707344055
245,0.709953784942627
246,0.7185684442520142
247,0.7201016545295715
248,0.7208445072174072
249,0.7205808162689209
250,0.716590166091919
251,0.7196907997131348
252,0.713810920715332
253,0.7194403409957886
254,0.7199925184249878
255,0.7225965857505798
256,0.7157602310180664
257,0.7103897929191589
258,0.7159552574157715
259,0.719651997089386
260,0.7178872227668762
261,0.7180619239807129
262,0.7145824432373047
263,0.7200433015823364
264,0.7215555906295776
265,0.7169603705406189
266,0.7163045406341553
267,0.7200233340263367
268,0.7234917879104614
269,0.7211973071098328
270,0.723462700843811
271,0.7201781272888184
272,0.7169219851493835
273,0.7159552574157715
274,0.7169318199157715
275,0.716533362865448
276,0.7177556753158569
277,0.7189321517944336
278,0.7199183702468872
279,0.7190834283828735
280,0.7188190221786499
281,0.7194758653640747
282,0.7182797193527222
283,0.7173781394958496
284,0.7180708050727844
285,0.7176252007484436
286,0.717573344707489
287,0.7164751887321472
288,0.7167653441429138
289,0.7176046371459961
290,0.7179996371269226
291,0.7185254693031311
292,0.7184992432594299
293,0.7187203764915466
294,0.7186627984046936
295,0.7187121510505676
296,0.7187685370445251
297,0.7188170552253723
298,0.71879643201828
299,0.7188001275062561
