,0
0,0.6530086398124695
1,0.6528216600418091
2,0.6547639966011047
3,0.6566755771636963
4,0.6576851010322571
5,0.6729227304458618
6,0.6360254287719727
7,0.6507260203361511
8,0.6631486415863037
9,0.6519991159439087
10,0.6543065309524536
11,0.6718952655792236
12,0.684909999370575
13,0.6985989809036255
14,0.6332512497901917
15,0.6715089678764343
16,0.6153134107589722
17,0.6681634783744812
18,0.6760462522506714
19,0.6384456157684326
20,0.6543717384338379
21,0.5965569019317627
22,0.6378139853477478
23,0.6150639057159424
24,0.5778715014457703
25,0.6287674307823181
26,0.6954537034034729
27,0.6708180904388428
28,0.6914002299308777
29,0.6296621561050415
30,0.6547428369522095
31,0.6498536467552185
32,0.6773251295089722
33,0.6628700494766235
34,0.562844455242157
35,0.5891780853271484
36,0.6720194220542908
37,0.596436083316803
38,0.3668944537639618
39,0.6136688590049744
40,0.627307653427124
41,0.6757988333702087
42,0.6862645745277405
43,0.6558188199996948
44,0.5756800174713135
45,0.6148505806922913
46,0.6356390714645386
47,0.6869410872459412
48,0.6395289301872253
49,0.672707200050354
