,0
0,0.5557472109794617
1,0.5557700991630554
2,0.5560393333435059
3,0.5526672601699829
4,0.5474786162376404
5,0.565961480140686
6,0.5455136299133301
7,0.5501478910446167
8,0.5652519464492798
9,0.5502645373344421
10,0.4747086763381958
11,0.566288948059082
12,0.5957000851631165
13,0.5182313323020935
14,0.5285177826881409
15,0.572655439376831
16,0.5142614841461182
17,0.5685797333717346
18,0.5621665716171265
19,0.4600706100463867
20,0.5786102414131165
21,0.5329148769378662
22,0.5146632790565491
23,0.5379625558853149
24,0.5206119418144226
25,0.5408922433853149
26,0.5781658887863159
27,0.4990181624889374
28,0.5697464942932129
29,0.4861113131046295
30,0.5226560831069946
31,0.5633291006088257
32,0.4898890554904938
33,0.5481893420219421
34,0.452143132686615
35,0.4584808647632599
36,0.5426756143569946
37,0.575343906879425
38,0.519905686378479
39,0.566128671169281
40,0.544137716293335
41,0.5784882307052612
42,0.5701707601547241
43,0.5699609518051147
44,0.4647420048713684
45,0.5276983380317688
46,0.6060344576835632
47,0.4885537922382355
48,0.5256115794181824
49,0.5682896375656128
