,0
0,0.598408579826355
1,0.5983070135116577
2,0.5994768142700195
3,0.5989272594451904
4,0.5969638824462891
5,0.6139193773269653
6,0.5842362642288208
7,0.5938363671302795
8,0.6080507636070251
9,0.5949208736419678
10,0.5605466365814209
11,0.6131097078323364
12,0.6340516805648804
13,0.6053979396820068
14,0.5745229721069336
15,0.6155849099159241
16,0.5578643679618835
17,0.6119242310523987
18,0.6132655739784241
19,0.5463168025016785
20,0.6101830005645752
21,0.5562906861305237
22,0.5694632530212402
23,0.5697104930877686
24,0.5394164323806763
25,0.5765206217765808
26,0.6312522292137146
27,0.5813705921173096
28,0.6256831288337708
29,0.5521949529647827
30,0.5820038318634033
31,0.5993229150772095
32,0.581566572189331
33,0.6000915765762329
34,0.5012379884719849
35,0.5173861384391785
36,0.6017071604728699
37,0.5760740637779236
38,0.42840051651000977
39,0.5807902216911316
40,0.5783085823059082
41,0.6207147240638733
42,0.6226130127906799
43,0.6058971881866455
44,0.5122185945510864
45,0.564102053642273
46,0.6105612516403198
47,0.5862648487091064
48,0.5771793723106384
49,0.6146993041038513
