,0
0,0.36278005068500835
1,0.3664010843350774
2,0.36223965014020604
3,0.35057613594191417
4,0.3596128150820732
5,0.35733559018089656
6,0.363433787936256
7,0.35773790237449465
8,0.36407824399925415
9,0.36006758688461216
10,0.37079922464631854
11,0.36667158585928733
12,0.35752969721243494
13,0.3568955366810163
14,0.355404118342059
15,0.36042694939034325
16,0.3527981546308313
17,0.3500062914121719
18,0.36205458467205365
19,0.35866547099181584
20,0.35613705569079945
21,0.357486833099808
22,0.36676441668754534
23,0.3606080108455249
24,0.35962988216252556
25,0.36105896333853404
26,0.3620774181825774
27,0.3611442309759912
28,0.34976428278854915
29,0.3629872300085567
30,0.36675359322911216
31,0.36618154180191814
32,0.3694898790546826
33,0.37075719443105515
34,0.37213637559186846
35,0.3757775535186132
36,0.36747787683492616
37,0.3596777292944136
38,0.37828190379909105
39,0.3570616993520941
40,0.3700175507437615
41,0.36968814113310405
42,0.36121046727611905
43,0.36653348945436026
44,0.3728307157754898
45,0.3564813483329046
46,0.35513711763279776
47,0.3647440919563884
48,0.36341739194024175
49,0.3625561478592101
