,0
0,0.6259773969650269
1,0.625755250453949
2,0.6231221556663513
3,0.6178960800170898
4,0.6137139797210693
5,0.6214842200279236
6,0.622353196144104
7,0.6144346594810486
8,0.642591118812561
9,0.6346539855003357
10,0.6165347099304199
11,0.6349866986274719
12,0.6272057890892029
13,0.6233171820640564
14,0.6242411136627197
15,0.6061100959777832
16,0.6116607189178467
17,0.6235097646713257
18,0.6260111331939697
19,0.5834221839904785
20,0.6404940485954285
21,0.652861475944519
22,0.5748143196105957
23,0.5986586809158325
24,0.6435547471046448
25,0.5930010080337524
26,0.5930108428001404
27,0.5831466317176819
28,0.541820764541626
29,0.6293872594833374
30,0.6162263751029968
31,0.5694118142127991
32,0.6070177555084229
33,0.5415955781936646
34,0.5823435187339783
35,0.5970719456672668
36,0.636538028717041
37,0.6367887258529663
38,0.580223560333252
39,0.5816493034362793
40,0.5998604893684387
41,0.5687475800514221
42,0.6191215515136719
43,0.616483747959137
44,0.6162123680114746
45,0.5849704146385193
46,0.6061551570892334
47,0.6146029829978943
48,0.584774374961853
49,0.6316079497337341
