,0
0,0.747338386944362
1,0.6943192342917125
2,0.6552049023764474
3,0.6160201321045558
4,0.564250263713655
5,0.5122946160889807
6,0.4711352840065956
7,0.4468033356325967
8,0.42891428626718975
9,0.4163313498809224
10,0.41145427957886743
11,0.39708459490821474
12,0.397491069209008
13,0.39789875689006987
14,0.39040853324390595
15,0.38047617269413814
16,0.3825725949236325
17,0.375522719430072
18,0.3869351211048308
19,0.3811346556459154
20,0.38299857732795534
21,0.3809139045221465
22,0.38191473398889814
23,0.36865087158623194
24,0.36003497218092284
25,0.37148726958604084
26,0.3684465061695803
27,0.36595012623639334
28,0.358880534413315
29,0.36951277046686126
30,0.36833563674063907
31,0.3688045483614717
32,0.3631953750337873
33,0.361374140282472
34,0.3619438298756168
35,0.3618434639204116
36,0.3640486342566354
37,0.35691785989772706
38,0.36529242467312584
39,0.36829655702625
40,0.3636658348143101
41,0.37523826034296126
42,0.35043768875655673
43,0.3653306457967985
44,0.3673424798463072
45,0.3371867458380404
46,0.3533080044246855
47,0.36422353880036445
48,0.3565868534147739
49,0.3526538282632828
