,0
0,0.018192598596215248
1,0.03250381723046303
2,0.026163386180996895
3,0.15271396934986115
4,0.2859087884426117
5,0.3061063587665558
6,0.4677991569042206
7,0.4917139708995819
8,0.5201770663261414
9,0.5323023200035095
10,0.5204688906669617
11,0.4811646640300751
12,0.5192044973373413
13,0.5312008857727051
14,0.5071408152580261
15,0.5267893671989441
16,0.5180517435073853
17,0.5398504137992859
18,0.45549264550209045
19,0.46268847584724426
20,0.5332756638526917
21,0.5090813636779785
22,0.49844756722450256
23,0.5408874750137329
24,0.555249810218811
25,0.5078563094139099
26,0.5713050961494446
27,0.5239158868789673
28,0.5393915772438049
29,0.5423032641410828
30,0.5699670910835266
31,0.5548393130302429
32,0.56807941198349
33,0.563788115978241
34,0.5641553997993469
35,0.5569201707839966
36,0.5806177258491516
37,0.5498356223106384
38,0.5839099884033203
39,0.5175991058349609
40,0.5933853387832642
41,0.5582361817359924
42,0.5346469283103943
43,0.5427282452583313
44,0.5540999174118042
45,0.5503371357917786
46,0.5553606152534485
47,0.5579553842544556
48,0.5556826591491699
49,0.5559713244438171
