,0
0,0.13475459814071655
1,0.107706218957901
2,0.1283014714717865
3,0.383589506149292
4,0.24380874633789062
5,0.27645695209503174
6,0.5225813388824463
7,0.33551841974258423
8,0.5191928744316101
9,0.5427040457725525
10,0.5682482123374939
11,0.6019231677055359
12,0.567741334438324
13,0.5927497744560242
14,0.568515419960022
15,0.6118490099906921
16,0.5185323357582092
17,0.6139153242111206
18,0.47944769263267517
19,0.6246755123138428
20,0.6550883054733276
21,0.5241690874099731
22,0.5906234979629517
23,0.5883158445358276
24,0.6336057186126709
25,0.5837542414665222
26,0.637781023979187
27,0.6291713118553162
28,0.5457451939582825
29,0.42530298233032227
30,0.6259150505065918
31,0.6188531517982483
32,0.6017146110534668
33,0.6295351386070251
34,0.6001689434051514
35,0.6422377824783325
36,0.6357038021087646
37,0.6245912313461304
38,0.6214796304702759
39,0.615078330039978
40,0.6321991682052612
41,0.620397686958313
42,0.6109724044799805
43,0.6349130272865295
44,0.6248960494995117
45,0.6283577084541321
46,0.6210022568702698
47,0.6254771947860718
48,0.6262476444244385
49,0.6260349750518799
