,0
0,0.07760912925004959
1,0.0708857923746109
2,0.07818334549665451
3,0.2726120054721832
4,0.2587273120880127
5,0.2852267920970917
6,0.4920397400856018
7,0.4022136926651001
8,0.5161834955215454
9,0.5346252918243408
10,0.5406445264816284
11,0.5431481003761292
12,0.5443636775016785
13,0.5622915029525757
14,0.5379647612571716
15,0.5686506628990173
16,0.5170750021934509
17,0.5760571956634521
18,0.4680311381816864
19,0.5457628965377808
20,0.5932762622833252
21,0.5149648189544678
22,0.5449988842010498
23,0.5626538395881653
24,0.5945412516593933
25,0.5459814071655273
26,0.602450430393219
27,0.5769520998001099
28,0.5397310256958008
29,0.47319740056991577
30,0.5984781980514526
31,0.5862122178077698
32,0.5832260251045227
33,0.5963296890258789
34,0.5812947750091553
35,0.5987803339958191
36,0.6079145073890686
37,0.5869497656822205
38,0.6015834212303162
39,0.5667501091957092
40,0.6106348037719727
41,0.5890054106712341
42,0.5729420185089111
43,0.5893032550811768
44,0.588891863822937
45,0.5891997814178467
46,0.5875999927520752
47,0.5910544395446777
48,0.5903923511505127
49,0.5903970003128052
