,0
0,0.6025474071502686
1,0.6244563460350037
2,0.6085193157196045
3,0.5423502326011658
4,0.6316836476325989
5,0.6127813458442688
6,0.6132253408432007
7,0.6484360098838806
8,0.6535858511924744
9,0.6134542226791382
10,0.661383867263794
11,0.6720952391624451
12,0.6338874697685242
13,0.6238657236099243
14,0.6461920142173767
15,0.6080269813537598
16,0.6388608813285828
17,0.6151430606842041
18,0.6501985788345337
19,0.6248608231544495
20,0.6290825605392456
21,0.5963382124900818
22,0.6689687371253967
23,0.6628385782241821
24,0.6728822588920593
25,0.6241477727890015
26,0.6443495154380798
27,0.6602321863174438
28,0.6229849457740784
29,0.6349742412567139
30,0.6321855187416077
31,0.6412459015846252
32,0.6466273665428162
33,0.6449323296546936
34,0.6715591549873352
35,0.6706342101097107
36,0.6522266864776611
37,0.6546672582626343
38,0.6510379910469055
39,0.6549829840660095
40,0.6525566577911377
41,0.6459988355636597
42,0.6564022302627563
43,0.6514517068862915
44,0.6582295894622803
45,0.6614364981651306
46,0.6583923697471619
47,0.6598890423774719
48,0.659006655216217
49,0.6589405536651611
