,0
0,0.6986063718795776
1,0.6709369421005249
2,0.6790578365325928
3,0.7012512683868408
4,0.6797378659248352
5,0.7190835475921631
6,0.6849048137664795
7,0.6868295073509216
8,0.646975040435791
9,0.5876287221908569
10,0.6431308388710022
11,0.6567583680152893
12,0.6860708594322205
13,0.7234936356544495
14,0.70909583568573
15,0.674322247505188
16,0.6999086737632751
17,0.6259557604789734
18,0.6619571447372437
19,0.6623817086219788
20,0.5716546773910522
21,0.636923611164093
22,0.6444634795188904
23,0.6683417558670044
24,0.642826497554779
25,0.6271023750305176
26,0.7042432427406311
27,0.6925973296165466
28,0.658362090587616
29,0.7127916812896729
30,0.6914737820625305
31,0.7029241323471069
32,0.6525392532348633
33,0.6794741153717041
34,0.6915982365608215
35,0.689792275428772
36,0.6569200754165649
37,0.6950266361236572
38,0.7090635299682617
39,0.6839872002601624
40,0.6844702959060669
41,0.6751282811164856
42,0.686533510684967
43,0.6920077204704285
44,0.6953333616256714
45,0.6969217658042908
46,0.6973097920417786
47,0.6999372243881226
48,0.7000108957290649
49,0.6996800899505615
